SHA code,SHA name,PCT code,PCT name,Practice code,Practice name,IMD 2010
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81055,HAWTHORNS,11.05
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81056,OXTED HEALTH CENTRE,7.52
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81057,FORDBRIDGE MEDICAL CENTRE,11.10
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81058,WOODLANDS ROAD MEDICAL CENTRE,9.41
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81060,TOWNHILL MEDICAL PRACTICE,10.67
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81061,HILLVIEW MEDICAL CENTRE,10.20
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81062,HASLEMERE HEALTH CENTRE,7.36
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81064,FAIRLANDS PRACTICE,9.75
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81065,HERSHAM SURGERY,9.04
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81066,GROVE MEDICAL CENTRE,8.98
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81067,COBHAM HEALTH CENTRE,9.21
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81068,TANNERS MEADOW  SURGERY,8.43
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81069,PARK ROAD SURGERY,7.31
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81070,HEATHCOTE MEDICAL CENTRE,7.27
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81071,ASHLEY CENTRE SURGERY,11.03
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81072,MEDWYN SURGERY,8.26
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81073,CHURCH STREET PRACTICE,6.25
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81074,ST.STEPHENS HOUSE  SURGERY,4.62
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81075,UPPER GORDON ROAD SURGERY,8.77
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81076,GRAYSHOTT SURGERY,7.02
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81077,SHERE SURGERY/DISPENSARY,8.74
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81078,GLENLYN MEDICAL CENTRE,7.98
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81079,STAINES THAMESIDE MEDICAL,9.94
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81080,LONGCROFT CLINIC,7.44
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81081,TADWORTH MEDICAL CENTRE,11.24
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81082,CAMBERLEY HEALTH CENTRE,10.08
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81083,MOAT HOUSE,16.32
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81084,EAST HORSLEY MEDICAL CTR,4.92
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81085,ST.LUKE'S SURGERY,7.47
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81086,THORKHILL SURGERY,4.72
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81087,ST DAVID'S FAMILY PRACTICE,20.60
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81088,DOWNING STREET SURGERY,7.31
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81089,WALL HOUSE,6.48
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81090,WOODBRIDGE HILL SURGERY,11.40
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81091,SPRING STREET SURGERY,7.74
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81093,GIBSON,10.32
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81094,ARNOLD & PARTNERS,9.90
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81095,MEECHAN & NGUYEN,10.41
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81097,O'DONNELL & PARTNERS,8.37
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81099,ESHER GREEN SURGERY,7.20
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81100,STONELEIGH MEDICAL CENTRE,3.95
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81101,WHYTELEAFE SURGERY,11.03
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81103,EASTWICK PARK MED.PRACT.,5.18
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81104,STANWELL ROAD SURGERY,11.27
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81106,NORTH HOLMWOOD SURGERY,11.34
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81107,OXSHOTT MEDICAL PRACTICE,5.10
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81109,CAPELFIELD SURGERY,4.18
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81110,HOLLY TREE SURGERY,4.08
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81111,PACKERS,4.48
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81113,LEITH HILL PRACTICE,10.66
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81116,ELIZABETH HOUSE MEDICAL PRACTICE,10.35
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81118,AURIOL MEDICAL PRACTICE,8.62
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81119,WARLINGHAM GREEN MED PRAC,11.34
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81122,HYTHE MEDICAL CENTRE SURGERY,10.85
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81123,SHEERWATER HEALTH CENTRE,22.77
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81125,GIGGS HILL SURGERY,4.39
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81126,TATTENHAM HEALTH CENTRE,7.46
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81128,VINE MEDICAL CENTRE,7.20
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81129,OLD VICARAGE,5.59
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81130,LIGHTWATER SURGERY,3.78
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81131,DR GE LEWIS,9.62
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81132,HURST FARM SURGERY,7.96
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81133,THE INTEGRATED CARE PARTNERSHIP,8.58
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81134,STAINES HEALTH GROUP,9.78
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81611,RIVERBANK SURGERY,6.53
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81613,STONELEIGH SURGERY,4.69
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81615,FARNHAM DENE MEDICAL PRACTICE,6.31
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81618,MOLEBRIDGE PRACTICE,9.39
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81620,HEATHERSIDE SURGERY,2.86
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81622,OLD DEAN SURGERY,18.38
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81627,COX LANE SURGERY,15.11
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81632,KANDELA,10.41
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81638,SMALLFIELD SURGERY,10.38
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81641,COLLEGE ROAD SURGERY,19.35
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81642,UPPER HALLIFORD MEDICAL CENTRE,11.53
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81643,MAYBURY SURGERY,18.48
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81644,FOUNTAIN PRACTICE,8.33
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81647,NEW INN SURGERY,4.29
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81648,PEASLAKE SURGERY & DISP.,7.49
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81655,ST. NICOLAS SURGERY,10.23
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81656,SHADBOLT PARK HOUSE SURG,6.14
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81658,NEW OTTERSHAW SURGERY,7.74
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81662,CHALDON ROAD SURGERY,11.68
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81663,ASHLEY MEDICAL PRACTICE,9.07
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81664,POOL,10.03
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81667,SOUTH PARK SURGERY,11.15
Q37,South East Coast Strategic Health Authority,5P5,Surrey,H81672,LANTERN SURGERY,4.89
Q37,South East Coast Strategic Health Authority,5P5,Surrey,Y00368,EARLSWOOD MED PRACT,12.15
Q37,South East Coast Strategic Health Authority,5P5,Surrey,Y02688,ASHFORD HEALTH CENTRE,14.52
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82002,THE LYONS PRACTICE,14.85
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82003,MEADOWS SURGERY,8.69
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82004,COWFOLD SURGERY,8.91
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82005,CUCKFIELD MEDICAL CENTRE,8.53
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82006,THE PETWORTH SURGERY,17.21
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82007,WESTCOURT MEDICAL CENTRE,14.81
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82008,SHIP STREET SURGERY,7.28
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82009,ST.LAWRENCE SURGERY,13.54
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82010,JUDGES CLOSE SURGERY,7.21
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82011,STRAND MEDICAL GROUP,17.11
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82012,LEACROFT MEDICAL PRACTICE,20.01
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82013,LANGLEY HOUSE,13.45
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82014,COPPICE SURGERY,13.85
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82015,PHOENIX SURGERY,10.45
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82016,BERSTED GREEN SURGERY,22.50
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82017,PARK SURGERY,9.03
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82020,BOGNOR MEDICAL CENTRE,29.36
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82021,ARUNDEL SURGERY,15.10
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82022,STEYNING HEALTH CENTRE,8.48
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82023,ADUR MEDICAL GROUP,17.29
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82024,SEAL MEDICAL GROUP,15.34
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82025,WOODLANDS&CLERKLANDS PARTNERSHIP,13.96
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82026,SAXONBROOK MEDICAL CENTRE,12.29
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82027,RUDGWICK MEDICAL CENTRE,7.10
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82028,THE COURTYARD SURGERY,8.52
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82029,MANOR PRACTICE,20.14
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82030,PULBOROUGH MEDICAL GROUP,10.87
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82031,LOXWOOD SURGERY,10.39
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82032,RIVERBANK MEDICAL CENTRE,14.05
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82033,GOSSOPS GREEN MEDICAL CTR,19.41
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82034,LIME TREE SURGERY,10.64
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82035,LINDFIELD MEDICAL CENTRE,6.70
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82036,ORCHARD SURGERY,8.89
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82037,SELSEY MEDICAL PRACTICE,15.15
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82038,FLANSHAM PARK HEALTH CENTRE,10.55
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82039,PARK SURGERY,23.93
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82040,CRAWLEY DOWN HEALTH CENTRE,5.44
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82041,VICTORIA ROAD SURGERY,21.87
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82042,CATHEDRAL MEDICAL GROUP,15.96
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82043,GROVE HOUSE SURGERY,13.45
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82044,DOLPHINS PRACTICE,7.64
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82045,WORTHING MEDICAL GROUP,24.48
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82046,BROADWATER MEDICAL CENTRE,16.44
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82047,BRIDGE MEDICAL CENTRE,14.24
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82048,AVISFORD MEDICAL GROUP,14.39
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82049,PARKLANDS SURGERY,14.00
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82050,IFIELD MEDICAL PRACTICE,18.68
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82051,LAVANT ROAD SURGERY,12.84
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82052,POUND HILL MEDICAL GROUP,8.83
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82053,FURNACE GREEN SURGERY,14.12
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82055,BILLINGSHURST SURGERY,10.14
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82056,NEWTONS PRACTICE,7.64
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82057,MID SUSSEX HEALTH CARE,8.48
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82058,MAYWOOD HEALTH CARE CENTRE,23.05
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82059,WILLOW GREEN SURGERY,14.31
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82060,HENFIELD MEDICAL CENTRE,8.92
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82061,SELDEN MEDICAL CENTRE,24.70
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82063,MOATFIELD SURGERY,7.52
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82064,SOUTHGATE SURGERY,17.79
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82065,BALL TREE SURGERY,20.85
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82066,FITZALAN MEDICAL GROUP,27.95
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82067,TANGMERE MEDICAL CENTRE,15.32
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82068,MILL STREAM MEDICAL CENTRE,9.81
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82069,ARUN MEDICAL GROUP,24.68
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82070,GLEBE SURGERY,9.50
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82072,SILVERDALE PRACTICE,7.93
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82076,CORNERWAYS SURGERY,11.68
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82077,THE CROFT SURGERY,14.07
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82078,SOUTHBOURNE SURGERY,10.36
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82079,NORFOLK SQUARE SURGERY,28.35
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82083,NORTHBOURNE MEDICAL CENTRE,16.61
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82084,BROW MEDICAL CENTRE,9.18
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82086,HIGHDOWN SURGERY,14.32
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82087,BARN SURGERY,10.93
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82088,BEWBUSH MEDICAL CENTRE,22.26
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82089,RIVERSIDE SURGERY,9.07
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82091,NEW POND ROW SURGERY,21.43
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82092,VILLAGE SURGERY,6.32
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82094,KINGFISHER FAMILY PRACTICE,20.53
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82095,WITTERINGS HC,13.63
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82096,ORCHARD SURGERY,21.36
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82098,COACHMANS MEDICAL PRACTICE,24.50
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82099,WEST MEADS SURGERY,19.85
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82100,NORTHLANDS WOOD SURGERY,8.18
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82101,HEENE ROAD SURGERY,20.24
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82615,OUSE VALLEY PRACTICE,10.36
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82621,PARK VIEW HEALTH PARTNERSHIP,10.37
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82625,OLD SHOREHAM ROAD SURGERY,18.89
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82640,HOLBROOK SURGERY,7.22
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82641,THE LAWNS SURGERY,21.96
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,H82643,THE MAYFLOWER SURGERY,18.69
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,Y00351,LANGLEY CORNER SURGERY,17.86
Q37,South East Coast Strategic Health Authority,5P6,West Sussex,Y02531,HEALTH4CRAWLEY,19.73
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81002,GROVE ROAD SURGERY,25.02
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81003,THE LIGHTHOUSE MEDICAL PRACTICE,25.65
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81004,DOWNLANDS MEDICAL CENTRE,13.98
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81007,NEWICK HEALTH CENTRE,10.85
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81008,STONE CROSS SURGERY,17.41
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81012,BRIDGESIDE SURGERY,18.77
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81016,QUAYSIDE MEDICAL PRACTICE,23.67
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81017,SEASIDE MEDICAL CENTRE,27.89
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81019,BEACON SURGERY,7.74
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81021,SCHOOL HILL MEDICAL PRACTICE,14.89
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81022,SOVEREIGN PRACTICE,23.49
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81024,ASHDOWN FOREST HEALTH CENTRE,9.75
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81027,BOLTON ROAD SURGERY,28.70
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81029,SEAFORD MEDICAL PRACTICE,15.23
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81030,BELMONT SURGERY,10.45
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81032,GREEN STREET CLINIC,17.81
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81035,RIVER LODGE SURGERY,14.20
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81037,THE MEADS SURGERY,10.70
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81040,WOODHILL SURGERY,8.22
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81043,ROTHERFIELD SURGERY,9.42
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81045,ST. ANDREWS SURGERY,13.78
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81049,MANOR PARK MEDICAL CENTRE,19.63
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81050,ARLINGTON ROAD SURGERY,22.11
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81053,ROWE AVENUE SURGERY,17.99
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81055,SAXONBURY HOUSE  SURGERY,7.75
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81056,ENYS ROAD SURGERY,23.19
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81059,SEAFORTH FARM SURGERY,19.31
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81060,VICARAGE FIELD SURGERY,20.17
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81061,CHAPEL STREET SURGERY,23.29
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81086,BIRD-IN-EYE SURGERY,9.62
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81088,HEATHFIELD SURGERY,10.04
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81097,MANOR OAK SURGERY,11.59
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81098,THE QUINTINS MEDICAL CENTRE,13.40
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81099,OLD SCHOOL SURGERY,14.43
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81100,MERIDIAN SURGERY,18.58
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81102,BUXTED SURGERY,11.54
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81104,PARK PRACTICE,26.03
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81614,GROOMBRIDGE AND HARTFIELD MED GRP,10.51
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81627,FOXHILL MEDICAL CENTRE,16.12
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81634,HERSTMONCEUX SURGERY,12.07
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81685,BETHANY HOUSE SURGERY,16.26
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,G81692,THE CENTRAL SURGERY,16.96
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,Y00080,HARBOUR MEDICAL PRACTICE,21.69
Q37,South East Coast Strategic Health Authority,5P7,East Sussex Downs and Weald,Y02816,EASTBOURNE STATION HEALTH CENTRE,32.41
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81013,CORNWALLIS GARDENS SURGERY,41.24
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81023,MARTINS OAK SURGERY,15.99
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81025,PEBSHAM SURGERY,24.73
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81026,WARRIOR SQUARE SURGERY,46.29
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81031,HAROLD ROAD SURGERY,27.87
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81033,SILVER SPRINGS MEDICAL PRACTICE,30.59
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81039,LITTLE COMMON-OLD TOWN SGY,17.53
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81041,SIDLEY SURGERY,26.31
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81048,CARISBROOKE SURGERY,39.61
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81051,RYE MEDICAL CENTRE,25.37
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81052,FAIRFIELD SURGERY,13.10
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81057,SEDLESCOMBE SURGERY,17.20
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81064,ESSENDEN ROAD SURGERY,32.96
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81074,LOWER GLEN FAMILY PRACTICE,29.37
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81077,COLLINGTON SURGERY,19.12
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81082,OLDWOOD SURGERY,14.43
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81084,BEACONSFIELD ROAD SURGERY,29.36
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81085,FERRY ROAD HEALTH CENTRE,26.58
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81087,NORTHIAM SURGERY,14.97
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81089,SOUTH SAXON HOUSE SURGERY,29.65
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81095,ROEBUCK HOUSE - PRACTICE 1,32.75
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81096,SEDLESCOMBE HOUSE,31.01
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81105,CHURCHWOOD MEDICAL PRACTICE,34.81
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81611,ROEBUCK HOUSE - PRACTICE 4,32.36
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81640,ROEBUCK HOUSE - PRACTICE 5,34.32
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81641,PRIORY ROAD SURGERY,37.99
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81643,LITTLE RIDGE AVENUE SURGERY,22.26
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81649,THE PLAZA SURGERY,41.45
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81651,ROEBUCK HOUSE - PRACTICE 3,26.27
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81653,HOLLINGTON SURGERY,33.12
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81658,THE STATION PRACTICE,36.99
Q37,South East Coast Strategic Health Authority,5P8,Hastings and Rother,G81662,SHANKILL SURGERY,35.12
